txn_hour,txn_dow,sender_state,total_txns,fraud_txns,total_amount,avg_amount,vpn_count,new_device_count,fraud_rate_pct,day_name
10,7,Rajasthan,30,2,116961.23999999996,3898.7079999999987,0,4,6.67,Saturday
17,7,Delhi,61,3,201927.83000000007,3310.2922950819684,3,6,4.92,Saturday
18,6,Punjab,57,1,202177.23999999996,3546.969122807017,1,8,1.75,Friday
9,3,Kerala,38,1,86701.00000000003,2281.6052631578955,2,2,2.63,Tuesday
6,1,Delhi,41,1,98629.04999999999,2405.5865853658534,0,3,2.44,Sunday
6,5,Tamil Nadu,54,4,135708.61,2513.122407407407,2,8,7.41,Thursday
9,4,Haryana,25,1,48325.76000000001,1933.0304000000003,1,3,4.0,Wednesday
12,6,Haryana,22,0,61496.65999999999,2795.3027272727268,0,2,0.0,Friday
9,4,Arunachal Pradesh,7,1,5916.639999999999,845.2342857142856,0,1,14.29,Wednesday
8,5,Nagaland,4,0,3925.33,981.3325,0,1,0.0,Thursday
14,1,Meghalaya,1,0,605.19,605.19,0,0,0.0,Sunday
18,5,Assam,20,1,34901.04999999999,1745.0524999999993,2,1,5.0,Thursday
13,6,Jharkhand,19,0,54182.17999999999,2851.693684210526,1,1,0.0,Friday
11,4,West Bengal,53,2,196919.8499999999,3715.4688679245264,1,6,3.77,Wednesday
8,5,Odisha,12,1,55885.200000000004,4657.1,0,2,8.33,Thursday
16,6,Andhra Pradesh,38,2,63940.290000000015,1682.6392105263162,1,5,5.26,Friday
10,6,Haryana,34,2,90911.31000000003,2673.8620588235303,1,5,5.88,Friday
9,1,Rajasthan,41,1,101882.20000000001,2484.9317073170732,1,6,2.44,Sunday
13,1,Rajasthan,44,1,194422.08000000002,4418.683636363637,2,5,2.27,Sunday
12,1,Jharkhand,20,0,162732.16,8136.608,0,2,0.0,Sunday
18,6,Jharkhand,38,0,172608.84999999998,4542.3381578947365,0,3,0.0,Friday
19,2,Himachal Pradesh,30,0,130202.61,4340.087,1,6,0.0,Monday
9,1,Kerala,25,1,64207.07000000001,2568.2828000000004,0,1,4.0,Sunday
8,2,Punjab,17,0,27038.67,1590.51,0,3,0.0,Monday
19,4,Odisha,41,1,145405.11999999994,3546.4663414634133,1,4,2.44,Wednesday
9,2,Tripura,6,1,23043.730000000003,3840.6216666666674,0,1,16.67,Monday
15,4,Uttarakhand,6,0,4844.7300000000005,807.455,0,3,0.0,Wednesday
11,5,Chhattisgarh,14,0,23129.699999999997,1652.1214285714284,0,2,0.0,Thursday
18,3,Kerala,55,2,140906.12000000002,2561.929454545455,1,6,3.64,Tuesday
18,7,Kerala,62,1,191084.96000000002,3082.015483870968,2,7,1.61,Saturday
6,2,Arunachal Pradesh,6,0,63200.72,10533.453333333333,0,1,0.0,Monday
22,6,Delhi,23,23,76232.85,3314.4717391304353,3,10,100.0,Friday
13,5,Gujarat,77,5,231790.65999999997,3010.2683116883113,2,10,6.49,Thursday
16,4,Uttar Pradesh,56,1,113664.28000000001,2029.719285714286,1,6,1.79,Wednesday
21,4,Goa,8,0,46298.53,5787.31625,1,1,0.0,Wednesday
13,1,Uttarakhand,12,0,23489.179999999997,1957.4316666666664,1,1,0.0,Sunday
11,2,Haryana,24,0,79531.82,3313.825833333334,0,4,0.0,Monday
16,2,Delhi,59,0,211868.25999999995,3590.9874576271177,2,5,0.0,Monday
19,6,Manipur,17,0,47344.98999999999,2784.999411764705,0,1,0.0,Friday
16,7,Kerala,25,0,32264.980000000003,1290.5992,0,4,0.0,Saturday
21,1,Mizoram,21,4,84087.36,4004.16,1,2,19.05,Sunday
18,3,Mizoram,9,1,45464.31999999999,5051.59111111111,1,1,11.11,Tuesday
22,3,Telangana,35,35,208481.35000000003,5956.610000000001,8,20,100.0,Tuesday
7,7,West Bengal,37,3,118831.38999999997,3211.6591891891885,1,4,8.11,Saturday
14,2,Meghalaya,8,0,16896.170000000002,2112.0212500000002,0,1,0.0,Monday
16,4,Meghalaya,1,0,5568.3,5568.3,0,0,0.0,Wednesday
21,6,Uttarakhand,26,3,51646.99,1986.4226923076922,2,3,11.54,Friday
12,5,Kerala,25,1,44709.05000000001,1788.3620000000003,0,1,4.0,Thursday
17,7,Madhya Pradesh,53,2,203752.96999999997,3844.395660377358,1,5,3.77,Saturday
11,2,Tripura,8,0,17632.82,2204.1025,0,1,0.0,Monday
8,7,Odisha,14,1,44592.49999999999,3185.178571428571,0,3,7.14,Saturday
12,6,Andhra Pradesh,31,2,45991.56000000001,1483.5987096774197,0,3,6.45,Friday
7,4,Rajasthan,31,1,159401.86,5141.995483870967,1,4,3.23,Wednesday
10,2,Assam,6,0,27062.31,4510.385,1,1,0.0,Monday
8,3,Andhra Pradesh,28,0,79081.67000000001,2824.3453571428577,1,0,0.0,Tuesday
21,1,Arunachal Pradesh,26,4,68164.31,2621.704230769231,1,4,15.38,Sunday
17,1,Haryana,23,2,121611.34,5287.449565217391,0,2,8.7,Sunday
11,7,Uttarakhand,5,0,15518.059999999998,3103.6119999999996,0,0,0.0,Saturday
11,1,Bihar,23,1,103928.68999999999,4518.638695652174,0,1,4.35,Sunday
11,7,Odisha,23,1,95713.64999999998,4161.46304347826,1,3,4.35,Saturday
10,7,Haryana,27,1,81564.90000000001,3020.9222222222224,1,2,3.7,Saturday
19,4,Tripura,13,0,27900.55,2146.1961538461537,0,2,0.0,Wednesday
8,1,Nagaland,4,0,2495.0199999999995,623.7549999999999,0,0,0.0,Sunday
9,4,Rajasthan,38,1,128531.99,3382.420789473684,2,2,2.63,Wednesday
11,1,Andhra Pradesh,42,2,110788.81,2637.8288095238095,2,6,4.76,Sunday
19,2,Meghalaya,13,1,41829.259999999995,3217.6353846153843,0,1,7.69,Monday
16,7,Meghalaya,3,0,1199.03,399.6766666666667,0,1,0.0,Saturday
15,6,Haryana,28,0,91671.22,3273.972142857143,0,6,0.0,Friday
15,6,Himachal Pradesh,9,0,7523.99,835.9988888888888,0,2,0.0,Friday
13,4,Punjab,26,0,41350.45999999999,1590.4023076923074,1,2,0.0,Wednesday
10,2,Goa,2,0,42861.15,21430.575,0,1,0.0,Monday
14,2,Uttar Pradesh,59,1,194378.21000000002,3294.5459322033903,1,7,1.69,Monday
13,7,Bihar,18,0,36137.11000000001,2007.6172222222226,0,1,0.0,Saturday
13,2,Goa,5,0,10721.349999999999,2144.2699999999995,0,1,0.0,Monday
13,2,Arunachal Pradesh,5,0,18569.58,3713.916,0,1,0.0,Monday
15,5,Arunachal Pradesh,8,0,16237.519999999999,2029.6899999999998,0,1,0.0,Thursday
22,4,Madhya Pradesh,16,16,67081.19,4192.574375,4,10,100.0,Wednesday
8,1,Bihar,14,1,74059.59,5289.970714285714,0,3,7.14,Sunday
21,6,Arunachal Pradesh,15,1,90168.05,6011.203333333334,2,5,6.67,Friday
13,6,Nagaland,5,0,6382.870000000001,1276.574,0,0,0.0,Friday
6,3,Kerala,20,0,65216.68,3260.834,1,3,0.0,Tuesday
8,3,Madhya Pradesh,22,1,36625.770000000004,1664.8077272727276,1,2,4.55,Tuesday
8,6,Meghalaya,3,0,4576.18,1525.3933333333334,0,1,0.0,Friday
10,7,Mizoram,6,0,30188.200000000004,5031.366666666668,0,0,0.0,Saturday
12,7,Odisha,12,0,31007.869999999995,2583.9891666666663,0,0,0.0,Saturday
17,6,Himachal Pradesh,10,0,21823.670000000002,2182.367,0,1,0.0,Friday
7,3,Mizoram,3,0,8931.92,2977.306666666667,0,1,0.0,Tuesday
15,2,Mizoram,4,0,28008.98,7002.245,0,1,0.0,Monday
20,1,Arunachal Pradesh,15,0,15252.01,1016.8006666666666,1,3,0.0,Sunday
18,5,Goa,9,0,18568.6,2063.1777777777775,0,0,0.0,Thursday
9,5,Chhattisgarh,7,0,70752.20999999999,10107.45857142857,1,1,0.0,Thursday
18,2,Goa,7,0,11623.01,1660.43,0,2,0.0,Monday
9,3,Assam,4,0,6988.08,1747.02,0,1,0.0,Tuesday
7,5,Mizoram,2,1,1045.58,522.79,0,1,50.0,Thursday
20,1,Goa,6,0,13295.399999999998,2215.8999999999996,0,0,0.0,Sunday
13,3,Tripura,3,0,2143.65,714.5500000000001,0,0,0.0,Tuesday
12,1,Manipur,1,0,189.01,189.01,0,0,0.0,Sunday
15,6,Manipur,6,0,16967.000000000004,2827.833333333334,0,0,0.0,Friday
8,6,Tripura,1,1,3600.0,3600.0,0,1,100.0,Friday
17,2,Goa,4,0,6672.14,1668.035,0,1,0.0,Monday
15,3,Arunachal Pradesh,2,0,905.31,452.655,0,0,0.0,Tuesday
6,4,Tripura,1,0,410.23,410.23,0,0,0.0,Wednesday
13,4,Tripura,2,0,828.91,414.455,0,0,0.0,Wednesday
14,6,Telangana,68,0,144470.81,2124.5707352941176,0,4,0.0,Friday
19,7,Telangana,195,5,438142.3299999998,2246.8837435897426,3,22,2.56,Saturday
18,2,Uttar Pradesh,182,3,624869.0599999997,3433.346483516482,1,23,1.65,Monday
12,4,Tamil Nadu,83,1,238516.58999999997,2873.6938554216863,2,7,1.2,Wednesday
7,7,Gujarat,65,4,135808.58,2089.362769230769,2,9,6.15,Saturday
17,2,Gujarat,63,2,177145.9400000001,2811.840317460319,1,5,3.17,Monday
21,1,Telangana,225,39,904783.2900000003,4021.259066666668,13,37,17.33,Sunday
21,5,Jharkhand,55,8,211755.08,3850.092363636363,3,10,14.55,Thursday
15,7,Tamil Nadu,78,4,244871.99999999997,3139.384615384615,1,11,5.13,Saturday
19,3,Uttar Pradesh,197,5,825054.4100000005,4188.093451776653,3,21,2.54,Tuesday
13,3,Gujarat,59,1,156784.96000000002,2657.3722033898307,2,5,1.69,Tuesday
19,7,Gujarat,200,5,857111.2700000003,4285.556350000002,1,26,2.5,Saturday
14,5,Jharkhand,16,0,63227.69999999999,3951.7312499999994,0,1,0.0,Thursday
9,6,Nagaland,4,0,5109.48,1277.37,0,1,0.0,Friday
21,7,Telangana,223,35,892425.6099999999,4001.908565022421,10,36,15.7,Saturday
16,4,Telangana,64,1,174742.10000000012,2730.345312500002,0,7,1.56,Wednesday
8,6,Uttar Pradesh,43,0,144936.04000000004,3370.60558139535,0,6,0.0,Friday
11,1,Uttar Pradesh,43,2,100570.0,2338.8372093023254,1,3,4.65,Sunday
13,3,Uttar Pradesh,77,2,455156.43000000005,5911.122467532468,2,7,2.6,Tuesday
12,6,Karnataka,83,8,197979.27000000008,2385.292409638555,1,17,9.64,Friday
17,3,Karnataka,95,3,201761.71,2123.8074736842104,1,12,3.16,Tuesday
17,3,Maharashtra,147,9,570965.0800000001,3884.116190476191,5,11,6.12,Tuesday
18,3,Maharashtra,375,10,1193727.6700000006,3183.2737866666685,11,47,2.67,Tuesday
20,7,Madhya Pradesh,115,15,469030.36,4078.524869565217,4,13,13.04,Saturday
16,7,Karnataka,99,5,312774.02999999997,3159.333636363636,4,9,5.05,Saturday
8,3,Karnataka,73,3,134953.38000000003,1848.676438356165,0,8,4.11,Tuesday
21,3,Rajasthan,135,16,508450.5699999999,3766.3005185185175,3,16,11.85,Tuesday
12,1,Chhattisgarh,10,0,19145.46,1914.5459999999998,0,3,0.0,Sunday
20,4,Telangana,227,38,849772.5300000001,3743.4913215859037,13,33,16.74,Wednesday
18,3,Telangana,212,2,628994.07,2966.9531603773585,4,16,0.94,Tuesday
9,2,Bihar,15,2,24072.81,1604.854,2,3,13.33,Monday
8,7,Kerala,14,0,28298.729999999996,2021.3378571428568,0,0,0.0,Saturday
15,6,Madhya Pradesh,32,1,74977.88,2343.05875,0,0,3.13,Friday
12,4,Telangana,75,3,219927.23,2932.363066666667,5,9,4.0,Wednesday
21,1,Haryana,78,12,280131.7,3591.4320512820514,4,17,15.38,Sunday
16,1,Gujarat,39,1,71005.43,1820.6520512820512,0,2,2.56,Sunday
14,1,Gujarat,65,2,150762.69999999998,2319.4261538461537,5,4,3.08,Sunday
19,3,Rajasthan,129,2,471040.5600000002,3651.477209302327,5,16,1.55,Tuesday
20,7,Rajasthan,126,18,423477.05999999994,3360.929047619047,6,17,14.29,Saturday
9,3,Punjab,29,1,102421.59000000003,3531.7789655172423,0,4,3.45,Tuesday
22,2,Uttar Pradesh,23,22,197004.43,8565.41,5,15,95.65,Monday
7,6,Tamil Nadu,55,1,203502.96999999997,3700.0539999999996,3,4,1.82,Friday
19,1,Andhra Pradesh,77,0,304631.6399999999,3956.2550649350637,1,8,0.0,Sunday
14,1,Rajasthan,44,3,217677.16999999998,4947.208409090908,2,4,6.82,Sunday
21,2,Uttar Pradesh,170,26,576118.5299999997,3388.932529411763,14,32,15.29,Monday
16,3,Gujarat,61,5,169104.13999999996,2772.199016393442,3,10,8.2,Tuesday
19,4,Bihar,50,2,207438.59,4148.7717999999995,2,9,4.0,Wednesday
8,2,West Bengal,38,2,94641.46999999999,2490.5649999999996,1,2,5.26,Monday
19,1,West Bengal,120,3,392162.9499999998,3268.0245833333315,2,11,2.5,Sunday
7,7,Punjab,17,1,48881.28,2875.369411764706,0,2,5.88,Saturday
11,3,Maharashtra,137,4,438274.27,3199.082262773723,5,12,2.92,Tuesday
21,2,West Bengal,153,17,472730.8900000002,3089.7443790849684,8,23,11.11,Monday
9,6,Uttar Pradesh,71,1,199440.2399999999,2809.017464788731,1,8,1.41,Friday
13,3,Andhra Pradesh,38,2,232866.3,6128.0605263157895,1,7,5.26,Tuesday
10,5,Himachal Pradesh,8,0,25830.9,3228.8625,0,1,0.0,Thursday
12,3,Tamil Nadu,58,8,163904.43000000002,2825.9384482758624,5,6,13.79,Tuesday
10,4,Kerala,20,0,74426.03,3721.3015,0,3,0.0,Wednesday
14,4,West Bengal,59,4,255766.45999999993,4335.024745762711,1,6,6.78,Wednesday
14,5,Delhi,58,3,173674.21999999997,2994.3831034482755,3,5,5.17,Thursday
16,6,Delhi,46,1,200260.91000000003,4353.498043478262,2,2,2.17,Friday
19,5,Kerala,81,3,243797.51999999996,3009.8459259259253,2,7,3.7,Thursday
11,7,Madhya Pradesh,29,1,65436.310000000005,2256.424482758621,1,7,3.45,Saturday
16,7,Telangana,75,1,181169.14999999994,2415.5886666666656,6,9,1.33,Saturday
18,7,Haryana,70,2,210004.08999999997,3000.058428571428,3,8,2.86,Saturday
7,7,Andhra Pradesh,26,0,47780.009999999995,1837.6926923076921,2,1,0.0,Saturday
14,7,Karnataka,93,5,270814.45000000007,2911.983333333334,3,10,5.38,Saturday
14,6,West Bengal,39,2,100825.05000000003,2585.257692307693,0,4,5.13,Friday
18,2,Assam,25,0,121649.23,4865.9692,0,2,0.0,Monday
19,6,Madhya Pradesh,100,3,324273.45000000007,3242.7345000000005,1,6,3.0,Friday
15,6,Tamil Nadu,96,4,281960.44000000006,2937.0879166666673,4,17,4.17,Friday
21,5,Meghalaya,6,0,6208.97,1034.8283333333334,0,2,0.0,Thursday
18,4,Arunachal Pradesh,15,1,45470.060000000005,3031.337333333334,1,5,6.67,Wednesday
11,4,Uttar Pradesh,63,3,180554.43999999997,2865.9434920634917,2,4,4.76,Wednesday
16,5,Uttar Pradesh,79,3,307959.3200000001,3898.2192405063306,4,8,3.8,Thursday
16,7,West Bengal,53,4,134705.53000000003,2541.613773584906,4,6,7.55,Saturday
12,7,West Bengal,40,1,126905.93999999997,3172.6484999999993,0,4,2.5,Saturday
8,4,Uttarakhand,9,0,16470.089999999997,1830.0099999999995,0,0,0.0,Wednesday
12,1,Odisha,14,0,45012.92,3215.2085714285713,0,4,0.0,Sunday
14,4,Goa,5,0,1389.5399999999997,277.90799999999996,0,1,0.0,Wednesday
8,3,Kerala,18,2,35645.93999999999,1980.3299999999992,0,2,11.11,Tuesday
12,6,Kerala,24,1,104147.48000000001,4339.4783333333335,1,2,4.17,Friday
19,4,Mizoram,19,2,57678.28,3035.698947368421,1,4,10.53,Wednesday
19,5,Mizoram,19,1,26626.2,1401.378947368421,1,0,5.26,Thursday
12,5,Uttar Pradesh,62,0,246108.2,3969.4870967741936,2,5,0.0,Thursday
6,5,Jharkhand,16,1,23446.2,1465.3875,1,2,6.25,Thursday
15,5,Haryana,32,1,67360.54999999999,2105.0171874999996,1,4,3.13,Thursday
13,6,Assam,6,0,11593.08,1932.18,0,0,0.0,Friday
14,5,Chhattisgarh,7,0,21042.909999999996,3006.1299999999997,0,2,0.0,Thursday
19,5,Punjab,73,0,318608.26,4364.496712328767,2,9,0.0,Thursday
10,6,Punjab,25,3,46404.26000000001,1856.1704000000004,0,4,12.0,Friday
15,6,Rajasthan,45,1,126634.43999999999,2814.0986666666663,0,2,2.22,Friday
6,2,Delhi,38,1,162101.38999999998,4265.826052631579,0,4,2.63,Monday
6,1,Nagaland,3,0,19160.899999999998,6386.966666666666,0,0,0.0,Sunday
11,3,Nagaland,7,0,15811.470000000001,2258.781428571429,0,1,0.0,Tuesday
15,4,Rajasthan,46,2,105286.88000000003,2288.845217391305,0,3,4.35,Wednesday
12,3,Haryana,20,0,35127.45,1756.3725,1,5,0.0,Tuesday
16,3,Haryana,21,0,210509.45999999996,10024.259999999998,0,1,0.0,Tuesday
8,3,Chhattisgarh,8,2,44464.8,5558.1,3,5,25.0,Tuesday
20,5,Chhattisgarh,27,2,72717.15,2693.2277777777776,1,9,7.41,Thursday
18,1,Haryana,69,1,227997.37999999992,3304.3098550724626,2,5,1.45,Sunday
22,4,Arunachal Pradesh,1,1,50000.0,50000.0,0,1,100.0,Wednesday
8,6,Telangana,48,3,132046.11000000002,2750.960625,1,6,6.25,Friday
17,4,Jharkhand,13,0,72323.76999999999,5563.366923076922,0,1,0.0,Wednesday
20,5,Assam,22,2,88375.24,4017.056363636364,1,6,9.09,Thursday
13,7,West Bengal,55,1,115527.44,2100.498909090909,0,5,1.82,Saturday
18,5,Haryana,61,0,144304.56,2365.648524590164,1,8,0.0,Thursday
6,7,Punjab,18,1,59109.39,3283.855,0,2,5.56,Saturday
13,7,Himachal Pradesh,9,1,80460.09,8940.01,1,2,11.11,Saturday
19,2,Andhra Pradesh,82,1,280234.81999999995,3417.497804878048,1,11,1.22,Monday
22,2,Himachal Pradesh,5,5,25123.809999999998,5024.762,1,5,100.0,Monday
17,4,Goa,5,0,4998.639999999999,999.7279999999998,0,0,0.0,Wednesday
12,2,Uttarakhand,7,1,5936.84,848.12,1,0,14.29,Monday
15,6,Uttarakhand,10,1,16811.729999999996,1681.1729999999995,0,1,10.0,Friday
6,4,Haryana,16,0,16395.53,1024.720625,0,1,0.0,Wednesday
7,2,Rajasthan,37,3,121239.72,3276.749189189189,1,8,8.11,Monday
17,5,Madhya Pradesh,42,0,213060.25,5072.863095238095,2,2,0.0,Thursday
11,2,Rajasthan,33,2,136446.22999999995,4134.734242424241,0,3,6.06,Monday
18,7,Odisha,47,1,121108.23999999999,2576.771063829787,1,5,2.13,Saturday
13,5,Maharashtra,128,3,426462.6200000001,3331.739218750001,2,9,2.34,Thursday
13,2,Delhi,50,1,156168.44999999998,3123.3689999999997,0,8,2.0,Monday
12,2,Bihar,13,0,107310.52000000002,8254.655384615386,0,2,0.0,Monday
21,3,Kerala,70,6,254323.94999999998,3633.1992857142855,3,9,8.57,Tuesday
6,6,Chhattisgarh,4,0,12829.76,3207.44,0,0,0.0,Friday
11,3,Goa,5,0,28843.21,5768.642,0,1,0.0,Tuesday
8,2,Haryana,22,2,66489.03,3022.2286363636363,0,4,9.09,Monday
21,5,Tripura,11,0,70159.25000000001,6378.113636363638,0,1,0.0,Thursday
20,6,Arunachal Pradesh,21,4,71800.04,3419.0495238095236,0,7,19.05,Friday
6,3,Arunachal Pradesh,2,0,3064.72,1532.36,0,1,0.0,Tuesday
9,7,Punjab,26,0,68498.56,2634.56,0,2,0.0,Saturday
7,7,Meghalaya,4,0,5315.17,1328.7925,0,0,0.0,Saturday
17,6,Jharkhand,20,1,103657.35,5182.8675,0,2,5.0,Friday
7,1,Assam,7,2,8925.499999999998,1275.0714285714282,2,1,28.57,Sunday
6,1,Uttarakhand,7,1,10439.890000000001,1491.4128571428573,0,2,14.29,Sunday
8,3,Nagaland,6,0,12526.99,2087.8316666666665,0,0,0.0,Tuesday
11,2,Uttar Pradesh,69,4,276542.4000000001,4007.8608695652188,1,9,5.8,Monday
8,2,Jharkhand,5,1,4028.81,805.762,0,0,20.0,Monday
6,5,Tripura,6,1,23019.12,3836.52,0,0,16.67,Thursday
22,2,Haryana,11,11,46029.71,4184.519090909091,2,6,100.0,Monday
8,1,Jharkhand,8,0,10834.510000000002,1354.3137500000003,0,0,0.0,Sunday
18,4,Mizoram,10,0,11589.45,1158.9450000000002,1,0,0.0,Wednesday
14,5,Tripura,3,0,6408.39,2136.13,0,0,0.0,Thursday
8,5,Andhra Pradesh,26,2,140138.86000000004,5389.956153846156,3,3,7.69,Thursday
17,3,Manipur,4,0,2995.27,748.8175,0,1,0.0,Tuesday
6,6,Manipur,4,0,17720.02,4430.005,0,1,0.0,Friday
7,4,Meghalaya,4,1,5647.85,1411.9625,1,2,25.0,Wednesday
17,2,Meghalaya,7,1,23355.570000000003,3336.5100000000007,0,2,14.29,Monday
12,2,Jharkhand,13,0,57798.62,4446.047692307692,1,1,0.0,Monday
13,5,Haryana,24,1,57532.119999999995,2397.1716666666666,0,4,4.17,Thursday
19,2,Chhattisgarh,14,1,31136.69,2224.049285714286,0,3,7.14,Monday
7,1,Goa,1,0,99.43,99.43,0,0,0.0,Sunday
15,5,Manipur,5,0,27559.2,5511.84,0,1,0.0,Thursday
11,5,Rajasthan,28,1,141776.16000000003,5063.4342857142865,0,1,3.57,Thursday
14,1,Andhra Pradesh,26,1,179632.85,6908.95576923077,2,0,3.85,Sunday
8,5,Meghalaya,6,0,21177.58,3529.596666666667,0,1,0.0,Thursday
9,1,Chhattisgarh,5,0,12926.8,2585.3599999999997,0,2,0.0,Sunday
6,3,Himachal Pradesh,9,1,40281.1,4475.677777777778,0,3,11.11,Tuesday
6,4,Himachal Pradesh,4,0,11449.28,2862.32,0,0,0.0,Wednesday
7,1,Himachal Pradesh,9,1,27905.09,3100.5655555555554,1,2,11.11,Sunday
16,2,Uttarakhand,9,1,13077.16,1453.0177777777778,0,2,11.11,Monday
16,5,Meghalaya,5,0,8828.29,1765.6580000000001,0,2,0.0,Thursday
9,5,Odisha,16,0,25308.260000000002,1581.7662500000001,0,0,0.0,Thursday
16,4,Odisha,12,0,38486.5,3207.2083333333335,0,2,0.0,Wednesday
15,4,Arunachal Pradesh,5,0,3259.54,651.908,0,1,0.0,Wednesday
7,2,Tripura,5,0,4637.599999999999,927.5199999999999,0,1,0.0,Monday
13,4,Goa,8,0,4874.42,609.3025,0,0,0.0,Wednesday
22,7,Madhya Pradesh,14,13,35064.850000000006,2504.632142857143,0,7,92.86,Saturday
16,7,Assam,6,0,9084.029999999999,1514.0049999999999,0,0,0.0,Saturday
6,6,Bihar,9,0,13212.429999999997,1468.0477777777774,0,0,0.0,Friday
16,3,Meghalaya,4,0,13538.57,3384.6425,0,0,0.0,Tuesday
13,3,Arunachal Pradesh,5,0,18980.38,3796.076,0,1,0.0,Tuesday
22,2,Arunachal Pradesh,3,3,13908.97,4636.323333333333,1,2,100.0,Monday
16,2,Mizoram,1,0,433.64,433.64,0,1,0.0,Monday
10,2,Manipur,5,0,10428.23,2085.6459999999997,0,1,0.0,Monday
12,1,Mizoram,5,0,6051.32,1210.264,0,0,0.0,Sunday
15,7,Meghalaya,2,0,6023.429999999999,3011.7149999999997,0,0,0.0,Saturday
13,1,Goa,4,0,7261.29,1815.3225,0,0,0.0,Sunday
9,2,Meghalaya,1,1,3200.0,3200.0,1,1,100.0,Monday
22,1,Chhattisgarh,3,3,19719.68,6573.2266666666665,1,2,100.0,Sunday
13,4,Manipur,2,0,2032.79,1016.395,0,0,0.0,Wednesday
11,7,Tripura,1,0,1347.96,1347.96,0,0,0.0,Saturday
8,7,Meghalaya,2,0,4742.91,2371.455,0,1,0.0,Saturday
7,5,Goa,2,0,1660.04,830.02,0,1,0.0,Thursday
16,5,Manipur,1,0,148.69,148.69,0,0,0.0,Thursday
7,6,Tripura,2,0,11326.73,5663.365,1,0,0.0,Friday
12,7,Assam,9,1,12462.550000000001,1384.7277777777779,1,2,11.11,Saturday
19,6,Karnataka,262,3,948643.5799999998,3620.777022900763,5,21,1.15,Friday
20,7,Telangana,232,28,934121.2100000003,4026.3845258620704,6,46,12.07,Saturday
10,2,Tamil Nadu,82,9,336991.76000000007,4109.655609756099,4,12,10.98,Monday
14,6,Gujarat,84,2,379698.32000000007,4520.218095238096,3,5,2.38,Friday
20,2,Delhi,188,24,694712.7599999998,3695.280638297871,2,35,12.77,Monday
16,1,Telangana,72,4,230454.92,3200.762777777778,3,8,5.56,Sunday
18,2,Jharkhand,44,1,214414.16,4873.049090909091,1,2,2.27,Monday
21,6,Jharkhand,60,10,224399.36,3739.989333333333,2,12,16.67,Friday
9,5,Tamil Nadu,80,3,289393.73000000016,3617.4216250000018,4,7,3.75,Thursday
21,2,Tamil Nadu,261,37,797703.8599999999,3056.3366283524897,10,45,14.18,Monday
6,1,Jharkhand,12,1,80166.79999999999,6680.566666666666,1,1,8.33,Sunday
10,6,Jharkhand,19,1,104055.70000000001,5476.615789473685,1,0,5.26,Friday
21,3,Uttar Pradesh,184,21,735110.5700000002,3995.166141304349,6,22,11.41,Tuesday
14,3,Uttar Pradesh,72,1,202314.52000000005,2809.9238888888895,2,5,1.39,Tuesday
21,6,Karnataka,275,37,900852.6000000002,3275.8276363636373,9,40,13.45,Friday
9,5,Karnataka,87,3,389893.4700000001,4481.534137931036,1,5,3.45,Thursday
17,5,Maharashtra,159,6,610146.7200000003,3837.400754716983,2,25,3.77,Thursday
22,5,Madhya Pradesh,9,9,29096.539999999997,3232.9488888888886,2,4,100.0,Thursday
20,1,Madhya Pradesh,118,17,549137.4700000001,4653.707372881357,6,19,14.41,Sunday
21,3,Maharashtra,434,67,1591866.7200000018,3667.8956682027692,17,73,15.44,Tuesday
11,7,Maharashtra,125,3,338480.3500000001,2707.842800000001,1,9,2.4,Saturday
11,2,Uttarakhand,14,0,36484.83,2606.059285714286,0,3,0.0,Monday
6,4,Kerala,15,1,27223.51,1814.9006666666667,0,1,6.67,Wednesday
21,3,Karnataka,299,48,1143314.9000000006,3823.795652173915,8,64,16.05,Tuesday
7,2,Karnataka,78,2,205913.44000000003,2639.915897435898,3,11,2.56,Monday
13,7,Tamil Nadu,84,2,180645.79000000004,2150.5451190476197,1,6,2.38,Saturday
15,1,Delhi,53,0,226785.4800000001,4278.971320754719,0,3,0.0,Sunday
21,6,Delhi,182,22,708077.41,3890.53521978022,10,29,12.09,Friday
9,6,Delhi,61,4,124703.82,2044.324918032787,3,10,6.56,Friday
15,7,Telangana,75,1,445059.22,5934.122933333333,2,4,1.33,Saturday
8,7,Haryana,7,0,27159.200000000004,3879.885714285715,0,0,0.0,Saturday
7,4,Uttar Pradesh,44,6,143742.46999999997,3266.8743181818177,2,5,13.64,Wednesday
10,2,Gujarat,72,2,194029.5800000001,2694.855277777779,3,7,2.78,Monday
22,7,Odisha,11,11,32287.460000000003,2935.2236363636366,3,5,100.0,Saturday
21,1,Punjab,71,6,259607.65,3656.4457746478874,3,11,8.45,Sunday
8,7,Uttar Pradesh,41,3,166444.59000000005,4059.624146341465,2,3,7.32,Saturday
10,1,Tamil Nadu,70,2,168643.05000000005,2409.186428571429,2,7,2.86,Sunday
17,7,Kerala,25,2,55516.240000000005,2220.6496,0,8,8.0,Saturday
19,1,Gujarat,207,4,762731.1800000005,3684.6916908212584,7,14,1.93,Sunday
21,1,Bihar,38,5,132214.35,3479.3250000000003,1,5,13.16,Sunday
13,1,West Bengal,38,4,93899.07,2471.028157894737,3,8,10.53,Sunday
20,5,West Bengal,152,17,677445.6399999999,4456.879210526316,4,14,11.18,Thursday
14,1,West Bengal,51,1,122440.55,2400.7950980392156,1,5,1.96,Sunday
